morning,workday,evening,contact_9,contact_13,contact_11,contact_3,movement_14,movement_15,movement_6 
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-67,-63
1,1,0,0,0,1,0,-54,-67,-63
1,1,0,0,0,1,0,-54,-67,-63
1,1,0,0,0,1,0,-54,-67,-63
1,1,0,0,0,1,0,-54,-67,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-62
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,-63
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-67,34
1,1,0,0,0,1,0,-53,-67,34
1,1,0,0,0,1,0,-54,-67,34
1,1,0,0,0,1,0,-54,-67,34
1,1,0,0,0,1,0,-54,-67,34
1,1,0,0,0,1,0,-54,-67,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-53,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,-66,34
1,1,0,0,0,1,0,-54,1,34
1,1,0,0,0,1,0,-54,1,34
1,1,0,0,0,0,0,-53,-65,34
1,1,0,0,0,0,0,-53,-65,34
1,1,0,0,0,0,0,-53,-69,34
1,1,0,0,0,0,0,-53,-69,34
1,1,0,0,0,0,0,-53,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,0,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,34,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,33,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-67,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-66,33
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-53,-68,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-66,34
1,1,0,0,0,0,0,32,-67,34
1,1,0,0,0,0,0,32,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,0,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,-53,-67,34
1,1,0,0,0,0,0,33,-67,34
1,1,0,0,0,0,0,33,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,-66,34
1,1,0,0,0,0,0,-53,34,34
1,1,0,0,0,0,0,-54,34,34
1,1,0,0,0,0,0,-54,34,34
1,1,0,0,0,0,0,-54,1,34
1,1,0,0,1,0,0,-54,-66,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,-54,-68,34
1,1,0,0,0,0,0,34,-67,34
1,1,0,0,0,0,0,34,-67,34
1,1,0,0,0,0,0,34,-67,34
1,1,0,0,0,0,0,-54,-67,34
1,1,0,0,0,0,0,-54,-67,-63
1,1,0,0,0,0,0,-53,-66,-63
1,1,0,0,0,0,0,-53,-66,-63
1,1,0,0,0,0,0,-53,-66,-63
1,1,0,0,0,0,0,-53,-66,-63
1,1,0,0,0,0,0,-53,-66,-63
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-53,-66,-62
1,1,0,0,0,0,0,-54,-66,-62
1,1,0,0,0,0,0,-54,1,-62
1,1,0,0,0,0,0,-54,1,-62
1,1,0,0,0,0,0,-54,-67,-62
1,1,0,0,0,0,0,1,-67,35
1,1,0,0,0,0,0,1,-67,35
1,1,0,0,0,0,0,1,-69,35
1,1,0,0,0,0,0,1,-69,35
1,1,0,0,0,0,0,1,-69,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,0,35
1,1,0,0,0,0,0,0,0,35
1,1,0,0,0,0,0,0,0,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,-67,35
1,1,0,0,0,0,0,0,-66,35
1,1,0,0,0,0,0,0,-66,36
1,1,0,0,0,0,0,0,-66,36
1,1,0,0,0,0,0,0,-66,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,36
1,1,0,0,0,0,0,0,-67,38
1,1,0,0,0,0,0,0,-67,38
1,1,0,0,0,0,0,0,-67,38
1,1,0,0,0,0,0,0,-67,38
1,1,0,0,0,0,0,0,-67,38
1,1,0,0,0,0,0,0,36,38
1,1,0,0,0,0,0,0,36,40
1,1,0,0,0,0,0,-53,36,40
1,1,0,0,1,0,0,-53,1,40
1,1,0,0,1,0,0,-53,1,40
1,1,0,0,0,1,0,-53,1,40
1,1,0,0,0,0,0,-53,1,42
1,1,0,0,0,0,0,-53,1,42
1,1,0,0,1,0,0,-53,1,42
1,1,0,0,0,0,0,-53,1,42
1,1,0,0,0,0,0,-52,1,42
1,1,0,0,0,0,0,-52,-67,47
1,1,0,0,0,0,0,-52,-67,47
1,1,0,0,0,0,0,-54,1,47
1,1,0,0,1,0,0,0,1,47
1,1,0,0,1,0,0,0,1,47
1,1,0,0,0,0,0,0,-72,1
1,1,0,0,0,0,0,0,-72,1
1,1,0,0,0,0,0,-53,-67,1
1,1,0,0,0,0,0,-53,-67,1
1,1,0,0,0,0,0,-53,-67,-62
1,1,0,0,0,0,0,-53,-67,0
1,1,0,0,0,0,0,-53,0,0
1,1,0,0,0,0,0,-54,0,0
1,1,0,0,0,0,0,-54,0,0
1,1,0,0,0,0,0,-54,0,0
1,1,0,0,0,0,0,-54,0,0
1,1,0,0,0,0,0,-54,39,0
1,1,0,0,0,0,0,-54,39,0
1,1,0,0,0,0,0,-54,39,0
1,1,0,0,0,0,0,-54,39,54
1,1,0,0,0,0,0,-54,39,54
1,1,0,0,0,0,0,-54,41,54
1,1,0,0,0,0,0,-54,41,54
1,1,0,0,0,0,0,-54,41,54
1,1,0,0,0,1,0,-54,41,54
1,1,0,0,0,1,0,-54,-66,54
1,1,0,0,0,1,0,-54,-66,54
1,1,0,0,0,1,0,-52,-66,54
1,1,0,0,0,1,0,-52,-66,54
1,1,0,0,0,1,0,-52,-66,57
1,1,0,0,0,1,0,-52,-66,57
1,1,0,0,0,1,0,-52,-66,57
1,1,0,0,0,1,0,-54,-66,57
1,1,0,0,0,1,0,-54,-66,57
1,1,0,0,0,1,0,-54,-66,57
1,1,0,0,0,1,0,-54,-66,-61
1,1,0,0,0,1,0,-53,0,-61
1,1,0,0,0,1,0,-53,1,-61
1,1,0,0,0,1,0,-53,1,-61
1,1,0,0,0,1,0,-53,1,-61
1,1,0,0,0,1,0,-53,-69,64
1,1,0,0,0,1,0,-53,-71,64
1,1,0,0,0,1,0,-54,-71,64
1,1,0,0,0,1,0,1,-71,64
1,1,0,0,0,1,0,1,-71,68
1,1,0,0,0,1,0,1,42,68
1,1,0,0,0,1,0,1,-67,68
1,1,0,0,0,1,0,1,-67,68
1,1,0,0,0,1,0,0,-67,68
1,1,0,0,0,1,0,0,-67,68
1,1,0,0,0,1,0,-53,-67,1
1,1,0,0,0,1,0,-53,-67,1
1,1,0,0,0,0,0,-54,-67,1
1,1,0,0,0,0,0,-54,-67,1
1,1,0,0,0,0,0,-54,0,1
1,1,0,0,0,0,0,-54,-68,0
1,1,0,0,0,0,0,-54,-68,77
1,1,0,0,0,0,0,-54,-68,77
1,1,0,0,0,0,0,-54,-68,77
1,1,0,0,0,0,0,-54,-68,77
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,-54,-67,81
1,1,0,0,0,0,0,37,-67,81
1,1,0,0,0,0,0,37,-67,81
1,1,0,0,0,0,0,37,-67,81
1,1,0,0,0,0,0,37,-68,81
1,1,0,0,0,0,0,37,-68,81
1,1,0,0,0,0,0,-54,-68,81
1,1,0,0,0,0,0,-54,-68,81
1,1,0,0,0,0,0,-54,-68,81
1,1,0,0,0,0,0,-54,-68,81
1,1,0,0,0,0,0,36,-67,76
1,1,0,0,0,0,0,-54,-67,76
1,1,0,0,0,0,0,-54,-67,76
1,1,0,0,0,0,0,-54,-67,76
1,1,0,0,0,0,0,-54,-67,76
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-68,75
1,1,0,0,0,0,0,-54,-68,75
1,1,0,0,0,0,0,-54,-68,75
1,1,0,0,0,0,0,-53,-68,75
1,1,0,0,0,0,0,-53,-67,75
1,1,0,0,0,0,0,-53,-67,75
1,1,0,0,0,0,0,-53,-67,75
1,1,0,0,0,0,0,-53,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,49,75
1,1,0,0,0,0,0,-54,49,75
1,1,0,0,0,0,0,-54,49,75
1,1,0,0,0,0,0,-54,49,75
1,1,0,0,0,0,0,-54,49,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,75
1,1,0,0,0,0,0,-54,-67,-63
1,1,0,0,0,0,0,-54,-67,-63
1,1,0,0,0,0,0,-54,-67,-63
1,1,0,0,0,0,0,-54,50,-63
1,1,0,0,0,0,0,-54,-67,-63
1,1,0,0,0,0,0,37,-67,88
1,1,0,0,0,0,0,37,-67,88
1,1,0,0,0,0,0,37,-67,88
1,1,0,0,0,0,0,37,56,88
1,1,0,0,0,0,0,37,56,88
1,1,0,0,0,0,0,38,56,88
1,1,0,0,0,0,0,38,-67,88
1,1,0,0,0,0,0,38,-67,88
1,1,0,0,0,0,0,38,-67,88
1,1,0,0,0,0,0,38,-66,88
1,1,0,0,0,0,0,40,-66,126
1,1,0,0,0,0,0,40,-66,126
1,1,0,0,0,0,0,40,-66,126
1,1,0,0,0,0,0,40,-66,126
1,1,0,0,0,0,0,40,-66,126
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,70,129
1,1,0,0,0,0,0,40,-68,129
1,1,0,0,0,0,0,40,-68,129
1,1,0,0,0,0,0,40,-68,129
1,1,0,0,0,0,0,-54,-68,129
1,1,0,0,0,0,0,-54,-68,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,-54,-67,129
1,1,0,0,0,0,0,42,-67,129
1,1,0,0,0,0,0,42,-67,129
1,1,0,0,0,0,0,42,-67,129
1,1,0,0,0,0,0,42,-67,129
1,1,0,0,0,0,0,42,81,169
1,1,0,0,0,0,0,43,81,169
1,1,0,0,0,0,0,43,81,169
1,1,0,0,0,0,0,43,81,169
1,1,0,0,0,0,0,43,81,169
1,1,0,0,0,0,0,43,85,177
1,1,0,0,0,0,0,43,85,177
1,1,0,0,0,0,0,43,85,177
1,1,0,0,0,0,0,43,85,177
1,1,0,0,0,0,0,-53,89,177
1,1,0,0,0,0,0,-53,89,177
1,1,0,0,0,0,0,-53,89,177
1,1,0,0,0,0,0,44,89,177
1,1,0,0,0,0,0,44,89,177
1,1,0,0,0,0,0,44,89,177
1,1,0,0,0,0,0,44,90,183
1,1,0,0,0,0,0,-54,90,183
1,1,0,0,0,0,0,-54,90,183
1,1,0,0,0,0,0,-54,90,183
1,1,0,0,0,0,0,-54,90,183
1,1,0,0,0,0,0,-54,90,183
1,1,0,0,0,0,0,-54,95,184
1,1,0,0,0,0,0,-54,95,184
1,1,0,0,0,0,0,-54,95,184
1,1,0,0,0,0,0,-54,95,184
1,1,0,0,0,0,0,-54,95,184
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,91,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,202
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-66,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,200
1,1,0,0,0,0,0,-54,-67,184
1,1,0,0,0,0,0,-54,84,184
1,1,0,0,0,0,0,43,84,184
1,1,0,0,0,0,0,43,84,184
1,1,0,0,0,0,0,-54,84,184
1,1,0,0,0,0,0,-54,84,171
1,1,0,0,0,0,0,-54,76,171
1,1,0,0,0,0,0,-54,76,171
1,1,0,0,0,0,0,41,76,171
1,1,0,0,0,0,0,41,76,171
1,1,0,0,0,0,0,41,76,153
1,1,0,0,0,0,0,41,-66,153
1,1,0,0,0,0,0,41,-66,153
1,1,0,0,0,0,0,40,-66,153
1,1,0,0,0,0,0,40,-66,153
1,1,0,0,0,0,0,40,74,153
1,1,0,0,0,0,0,40,74,147
1,1,0,0,0,0,0,40,74,147
1,1,0,0,0,0,0,39,74,147
1,1,0,0,0,0,0,39,74,147
1,1,0,0,0,0,0,-54,-67,147
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-53,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,72,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,-67,138
1,1,0,0,0,0,0,-54,79,138
1,1,0,0,0,0,0,-54,79,138
1,1,0,0,0,0,0,-54,79,143
1,1,0,0,0,0,0,-54,79,143
1,1,0,0,0,0,0,40,-67,143
1,1,0,0,0,0,0,40,77,143
1,1,0,0,0,0,0,40,77,143
1,1,0,0,0,0,0,40,77,143
